terror,आतंक,negative
terrorism,आतंकवाद,negative
thicker,मोटे,negative
thirst,प्यास,negative
threat,खतरा,negative
threaten,धमकी,negative
threatening,धमकानेवाला,negative
threats,खतरों से बचाएं,negative
threesome,त्रिगुट,negative
throttle,थ्रॉटल,negative
tired,थक गया,negative
tiring,थका,negative
toll,टोल,negative
tormented,उन्हें उत्पीड़ित किया,negative
torrent,टोरेंट,negative
torture,टार्चर,negative
toughness,कठोरता,negative
toxic,विषाक्त,negative
tragic,दुखद,negative
trap,जाल,negative
trapped,फंस,negative
trash,कचरा,negative
traumatic,तंत्रीय,negative
trick,उलझाए,negative
tricky,खरीदना मुश्किल,negative
trivial,खराब,negative
trouble,मुसीबत,negative
troubled,तंग,negative
troubles,परेशानी,negative
tumble,मशीन में,negative
tumbled,लो सेंटिंग पर मशीन,negative
turmoil,हंगामा,negative
twist,मोड़,negative
twisted,ट्विस्टेड,negative
two-faced,दोहरा,negative
tyranny,अत्याचार,negative
ugh,ऊ,negative
ugliest,बदसूरत,negative
ugly,बदसूरत,negative
ultimatum,अल्टीमेटम अनसुना किया,negative
unable,में अक्षम,negative
unavailable,अनुपलब्ध,negative
unbelievable,अविश्वसनीय,negative
uncomfortable,असहज,negative
uncontrolled,अनियंत्रित,negative
undecided,अनिश्चित,negative
undefined,अपरिभाषित,negative
underestimate,कम मत आंको,negative
undone,पूर्ववत,negative
unethical,के बारे में सोचना अनैतिक,negative
unexpected,अप्रत्याशित,negative
unfavorable,प्रतिकूल,negative
unforeseen,अप्रत्याशित,negative
unfortunate,असहाय,negative
unfortunately,दुर्भाग्य से,negative
unfounded,निराधार,negative
unfriendly,प्रतिकूल,negative
unhappy,नाखुश होते हैं,negative
unhealthy,अस्वास्थ्यकर,negative
unknown,अज्ञात,negative
unleash,से मुक्ति देना,negative
unlicensed,लाइसेंसरहित,negative
unlikely,संभावना नहीं,negative
unlucky,अभागिन,negative
unnecessary,अनावश्यक,negative
unnoticed,छुप कर,negative
unorthodox,अनआर्थोडॉक्स,negative
unpleasant,अप्रिय,negative
unpredictable,अप्रत्याशित,negative
unreasonable,अकारण,negative
unresolved,अनसुलझे,negative
unrest,अशांति,negative
unskilled,अकुशल,negative
unstable,अस्थिर,negative
unsuccessful,नाकामयाब,negative
unsure,अनिश्चित,negative
untimely,असामयिक,negative
unusual,असामान्य,negative
unusually,असाधारण,negative
unwanted,गलती से अवांछित,negative
unwell,बीमार,negative
uprising,उठ खड़े हुए हैं,negative
uproar,मचा हड़कंप,negative
upset,परेशान,negative
urgent,जरूरी,negative
useless,आश्चर्यजनक रूप से किसी काम,negative
vain,व्यर्थ,negative
vengeance,प्रतिशोध,negative
vent,निकास,negative
vibrating,हिल,negative
vibration,स्पंदन,negative
vice,वाइस,negative
vicious,दुष्ट,negative
violate,का उल्लंघन करते हैं,negative
violation,उल्लंघन,negative
violent,हिंसा करनेवाला ।,negative
viper,वाइपर,negative
virus,वायरस के कारण कौनसी बिमारी,negative
volatile,वाष्पशील,negative
volatility,अस्थिरता,negative
vomiting,उल्टी,negative
vulgar,अश्लील,negative
warned,चेतावनी दी,negative
warning,चेतावनी,negative
warp,वार्प,negative
waste,अपशिष्ट,negative
wasted,निरर्थक,negative
wasting,बर्बाद करना,negative
weak,कमजोर,negative
weakness,कमजोरी,negative
weaknesses,कमजोरियां,negative
wedge,वेज,negative
weed,खरपतवार,negative
weep,रोता हूं,negative
weird,अजीब,negative
whimper,कारण,negative
wicked,दुष्ट,negative
wild,जंगली,negative
woe,शर्म,negative
worn,पहना,negative
worried,चिंतित,negative
worries,चिंता करता है,negative
worry,चिंता,negative
worrying,चिंता कर रहा,negative
worse,बदतर,negative
worst,सबसे खराब,negative
worthless,बेकार,negative
wound,घाव,negative
wounds,घाव भर देता है,negative
wrath,प्रकोप,negative
wreck,रैल्फ,negative
wrinkle,शिकन,negative
wrinkles,झुर्रियों,negative
wrong,गलत,negative
wrongly,गलत तरीके से,negative
zap,ज़ैप,negative
zombie,ज़ोंबी,negative
very,बहुत,positive
option,विकल्प,positive
